transaction_date,ticker,asset_description,type,amount,representative,timestamp,merge_key,people,state,party_x,total_senate_years,total_house_years,total_years,donation_merge_key,name,total_raised,total_from_small_donors,percent_from_small_donors*,total_money_raised,party_y
2021-03-05,MS,Morgan Stanley,sale_partial,"$1,001 - $15,000",John Yarmuth,1614920400,"John Yarmuth, A.","John Yarmuth, A.",Kentucky,Democratic,0,14,14,John Yarmuth,John Yarmuth,$658295,$21416,3.25%,Raised over $100k,D
2021-03-05,MS,Morgan Stanley,sale_partial,"$1,001 - $15,000",John Yarmuth,1614920400,"John Yarmuth, A.","John Yarmuth, A.",Kentucky,Democratic,0,14,14,John Yarmuth,John Yarmuth,$658295,$21416,3.25%,Raised over $100k,D
2021-03-05,NFLX,Netflix Inc,sale_partial,"$1,001 - $15,000",John Yarmuth,1614920400,"John Yarmuth, A.","John Yarmuth, A.",Kentucky,Democratic,0,14,14,John Yarmuth,John Yarmuth,$658295,$21416,3.25%,Raised over $100k,D
2021-03-05,NEE,NextEta Energy Inc,purchase,"$1,001 - $15,000",John Yarmuth,1614920400,"John Yarmuth, A.","John Yarmuth, A.",Kentucky,Democratic,0,14,14,John Yarmuth,John Yarmuth,$658295,$21416,3.25%,Raised over $100k,D
2021-03-05,PLD,ProLogis Inc,purchase,"$1,001 - $15,000",John Yarmuth,1614920400,"John Yarmuth, A.","John Yarmuth, A.",Kentucky,Democratic,0,14,14,John Yarmuth,John Yarmuth,$658295,$21416,3.25%,Raised over $100k,D
2021-03-05,SHW,Sherwin-Williams Company,sale_partial,"$1,001 - $15,000",John Yarmuth,1614920400,"John Yarmuth, A.","John Yarmuth, A.",Kentucky,Democratic,0,14,14,John Yarmuth,John Yarmuth,$658295,$21416,3.25%,Raised over $100k,D
2021-03-05,UPS,United Parcel Service Inc,sale_partial,"$1,001 - $15,000",John Yarmuth,1614920400,"John Yarmuth, A.","John Yarmuth, A.",Kentucky,Democratic,0,14,14,John Yarmuth,John Yarmuth,$658295,$21416,3.25%,Raised over $100k,D
2020-07-01,PFE,"Pfizer, Inc.",purchase,"$1,001 - $15,000",Brooks,1593576000,"Jack Brooks, B.","Jack Brooks, B.",Texas,Democratic,0,42,42,Mo Brooks,Mo Brooks,$655365,$21804,3.33%,Raised over $100k,R
2020-11-27,BRKR,Bruker Corporation,sale_full,"$1,001 - $15,000",Bob Gibbs,1606453200,Bob Gibbs,Bob Gibbs,Ohio,Republican,0,10,10,Bob Gibbs,Bob Gibbs,$791888,$18408,2.32%,Raised over $100k,R
2020-04-15,VSAT,"ViaSat, Inc.",purchase,"$1,001 - $15,000",Susan Davis,1586923200,"Susan Davis, A.","Susan Davis, A.",California,Democratic,0,20,20,Susan Davis,Susan Davis,$103492,$1265,1.22%,Raised over $100k,D
2020-04-06,MCD,MCDONALD's Corporation,purchase,"$1,001 - $15,000",Robert Wittman,1586145600,"Robert Wittman, J.","Robert Wittman, J.",Virginia,Republican,0,14,14,Rob Wittman,Rob Wittman,$1969785,$205643,10.44%,Raised over $100k,R
2020-12-08,MO,"Altria Group, Inc.",purchase,"$15,001 - $50,000",Virginia Foxx,1607403600,Virginia Foxx,Virginia Foxx,North Carolina,Republican,0,16,16,Virginia Foxx,Virginia Foxx,$1858388,$74926,4.03%,Raised over $100k,R
2020-12-29,MO,"Altria Group, Inc.",purchase,"$1,001 - $15,000",Virginia Foxx,1609218000,Virginia Foxx,Virginia Foxx,North Carolina,Republican,0,16,16,Virginia Foxx,Virginia Foxx,$1858388,$74926,4.03%,Raised over $100k,R
2020-12-17,T,AT&T Inc.,purchase,"$15,001 - $50,000",Virginia Foxx,1608181200,Virginia Foxx,Virginia Foxx,North Carolina,Republican,0,16,16,Virginia Foxx,Virginia Foxx,$1858388,$74926,4.03%,Raised over $100k,R
2020-12-21,BP,BP p.l.c.,purchase,"$1,001 - $15,000",Virginia Foxx,1608526800,Virginia Foxx,Virginia Foxx,North Carolina,Republican,0,16,16,Virginia Foxx,Virginia Foxx,$1858388,$74926,4.03%,Raised over $100k,R
2020-12-08,LAND,Gladstone Land Corporation,sale_full,"$15,001 - $50,000",Virginia Foxx,1607403600,Virginia Foxx,Virginia Foxx,North Carolina,Republican,0,16,16,Virginia Foxx,Virginia Foxx,$1858388,$74926,4.03%,Raised over $100k,R
2020-12-22,OLP,"One Liberty Properties, Inc.",purchase,"$15,001 - $50,000",Virginia Foxx,1608613200,Virginia Foxx,Virginia Foxx,North Carolina,Republican,0,16,16,Virginia Foxx,Virginia Foxx,$1858388,$74926,4.03%,Raised over $100k,R
2020-06-03,BA,Boeing Company,sale_full,"$15,001 - $50,000",Michael Garcia,1591156800,"Michael Fitzpatrick, G.","Michael Fitzpatrick, G.",Pennsylvania,Republican,0,8,8,Mike Garcia,Mike Garcia,$9962507,$4192678,42.08%,Raised over $100k,R
2020-06-05,BA,Boeing Company,sale_full,"$1,001 - $15,000",Michael Garcia,1591329600,"Michael Fitzpatrick, G.","Michael Fitzpatrick, G.",Pennsylvania,Republican,0,8,8,Mike Garcia,Mike Garcia,$9962507,$4192678,42.08%,Raised over $100k,R
2020-06-03,FAS,Direxion Financial Bull 3X Shares,sale_full,"$1,001 - $15,000",Michael Garcia,1591156800,"Michael Fitzpatrick, G.","Michael Fitzpatrick, G.",Pennsylvania,Republican,0,8,8,Mike Garcia,Mike Garcia,$9962507,$4192678,42.08%,Raised over $100k,R
2020-06-03,TSLA,"Tesla, Inc.",sale_full,"$1,001 - $15,000",Michael Garcia,1591156800,"Michael Fitzpatrick, G.","Michael Fitzpatrick, G.",Pennsylvania,Republican,0,8,8,Mike Garcia,Mike Garcia,$9962507,$4192678,42.08%,Raised over $100k,R
2020-05-21,TSLA,"Tesla, Inc.",sale_full,"$1,001 - $15,000",Michael Garcia,1590033600,"Michael Fitzpatrick, G.","Michael Fitzpatrick, G.",Pennsylvania,Republican,0,8,8,Mike Garcia,Mike Garcia,$9962507,$4192678,42.08%,Raised over $100k,R
2020-06-03,UBER,"Uber Technologies, Inc.",sale_full,"$1,001 - $15,000",Michael Garcia,1591156800,"Michael Fitzpatrick, G.","Michael Fitzpatrick, G.",Pennsylvania,Republican,0,8,8,Mike Garcia,Mike Garcia,$9962507,$4192678,42.08%,Raised over $100k,R
2020-05-28,USO,United States Oil Fund,purchase,"$15,001 - $50,000",Michael Garcia,1590638400,"Michael Fitzpatrick, G.","Michael Fitzpatrick, G.",Pennsylvania,Republican,0,8,8,Mike Garcia,Mike Garcia,$9962507,$4192678,42.08%,Raised over $100k,R
2020-06-12,PRWCX,T. Rowe Price Cap Apprec Investor,purchase,"$15,001 - $50,000",Michael Simpson,1591934400,"Michael Simpson, K.","Michael Simpson, K.",Idaho,Republican,0,22,22,Mike Simpson,Mike Simpson,$1008847,$10383,1.03%,Raised over $100k,R
2020-02-13,ADDYY,Adidas AG Sponsored ADR,sale_full,"$15,001 - $50,000",Greg Gianforte,1581570000,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,AAGIY,"AIA Group, Ltd. Sponsored American Depository Receipt",sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,ALFVY,Alfa-Laval AB Unsponsored ADR,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,AMADY,Amadeus IT Holding SA Unsponsored American Depository Shares,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,ABEV,Ambev S.A. American Depositary Shares,purchase,"$50,001 - $100,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,ATLKY,Atlas Copco AB Sponsored ADR Repstg Class A,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,BIDU,"Baidu, Inc. - American Depositary Shares, each Representing one Tenth Class A Ordinary Share",sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,BBVA,Banco Bilbao Vizcaya Argentaria S.A.,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,CNI,Canadian National Railway Company,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,CHL,China Mobile Limited,purchase,"$100,001 - $250,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,CHGCY,Chugai Pharmaceutical Ltd Unsponsored ADR,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-14,DASTY,"Dassault Systemes, S.A. American Depositary Shares",purchase,"$15,001 - $50,000",Greg Gianforte,1578978000,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,DBSDY,Dbs Group Holdings Ltd Ord American Depositary Shares,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,DNTUY,Dentsu Inc Tokyo Unsponsored ADR,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,DEO,Diageo plc,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,EPOKY,EPIROC AKTIEBOLAG ADR,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,FANUY,Fanuc Corporation Unsponsored ADR,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,FMX,Fomento Economico Mexicano S.A.B. de C.V.,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,FUPBY,Fuchs Petrolub SE Unsponsored American Depository ReceiptRepresenting Preferenced Shares,sale_full,"$50,001 - $100,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,HDB,HDFC bank Limited,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,HSBC,"HSBC Holdings, plc.",purchase,"$250,001 - $500,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,IBN,ICICI bank Limited,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,IFNNY,Infineon Technologies AG,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,ITUB,Itau Unibanco Banco Holding SA American Depositary Shares,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,KMTUY,Komatsu Ltd Ord American Depositary Shares,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,KUBTY,Kubota Corporation,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,AIQUY,L'air Liquide Ord American Depositary Shares,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,LIN,Linde plc Ordinary Share,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,LZAGY,Lonza Group AG Zuerich Unsponsored ADR,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,LRLCY,L'Oreal Co. American Depositary Shares,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,LUKOY,Lukoil Co Sponsored ADR,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,NSRGY,Nestle SA Sponsored ADR Representing Registered Shares Series B,sale_full,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-13,NVZMY,Novozymes A/S Unsponsored American Depositary Receipt,purchase,"$15,001 - $50,000",Greg Gianforte,1578891600,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
2020-01-15,KIDS,OrthoPediatrics Corp.,purchase,"$50,001 - $100,000",Greg Gianforte,1579064400,Greg Gianforte,Greg Gianforte,Montana,Republican,0,4,4,Greg Gianforte,Greg Gianforte,$352725,$17860,5.06%,Raised over $100k,R
