transaction_date,ticker,asset_description,type,amount,representative,timestamp,merge_key,people,state,party_x,total_senate_years,total_house_years,total_years,donation_merge_key,name,total_raised,total_from_small_donors,percent_from_small_donors*,total_money_raised,party_y
2020-08-13,DOX,Amdocs Limited - Ordinary Shares,sale_partial,"$1,001 - $15,000",Lois Frankel,1597291200,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-08-13,BURL,"Burlington Stores, Inc.",purchase,"$1,001 - $15,000",Lois Frankel,1597291200,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-08-12,CB,Chubb Limited,purchase,"$1,001 - $15,000",Lois Frankel,1597204800,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-07-24,CIEN,Ciena Corporation,purchase,"$1,001 - $15,000",Lois Frankel,1595563200,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-07-28,D,"Dominion Energy, Inc.",purchase,"$1,001 - $15,000",Lois Frankel,1595908800,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-07-28,FE,FirstEnergy Corp.,sale_partial,"$1,001 - $15,000",Lois Frankel,1595908800,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-07-22,FE,FirstEnergy Corp.,sale_partial,"$1,001 - $15,000",Lois Frankel,1595390400,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-08-14,HAE,Haemonetics Corporation,purchase,"$1,001 - $15,000",Lois Frankel,1597377600,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-08-07,HSIC,"Henry Schein, Inc.",sale_full,"$1,001 - $15,000",Lois Frankel,1596772800,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-07-28,LOW,"Lowe's Companies, Inc.",purchase,"$1,001 - $15,000",Lois Frankel,1595908800,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-07-16,STOR,STORE Capital Corporation,sale_partial,"$1,001 - $15,000",Lois Frankel,1594872000,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-07-23,SYY,Sysco Corporation,sale_full,"$1,001 - $15,000",Lois Frankel,1595476800,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-07-24,WSO,"Watsco, Inc.",sale_partial,"$1,001 - $15,000",Lois Frankel,1595563200,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2019-10-17,ZBRA,Zebra Technologies Corporation - Class A,sale_full,"$100,001 - $250,000",James R. Langevin,1571284800,"James Langevin, R.","James Langevin, R.",Rhode Island,Democratic,0,20,20,James Risch,James Risch,$3321170,$398778,12.01%,Raised over $100k,R
2021-03-25,GDRX,GoodRx Holdings Inc Class A,purchase,"$100,001 - $250,000",Anthony E. Gonzalez,1616644800,Anthony Gonzalez,Anthony Gonzalez,Ohio,Republican,0,2,2,Anthony Gonzalez,Anthony Gonzalez,$2338195,$66482,2.84%,Raised over $100k,R
2021-03-25,NKE,Nike Inc,sale_full,"$15,001 - $50,000",Anthony E. Gonzalez,1616644800,Anthony Gonzalez,Anthony Gonzalez,Ohio,Republican,0,2,2,Anthony Gonzalez,Anthony Gonzalez,$2338195,$66482,2.84%,Raised over $100k,R
2021-04-07,CL,Colgate-Palmolive Company,purchase,"$1,001 - $15,000",Lois Frankel,1617768000,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-04-14,GS,Goldman Sachs Group Inc,sale_partial,"$1,001 - $15,000",Lois Frankel,1618372800,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-04-24,GS,Goldman Sachs Group Inc,sale_partial,"$1,001 - $15,000",Lois Frankel,1619236800,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-03-16,HES,Hess Corportation,sale_full,"$1,001 - $15,000",Lois Frankel,1615867200,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-03-26,MS,Morgan Stanley,purchase,"$1,001 - $15,000",Lois Frankel,1616731200,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-03-19,NI,NiSource Inc,sale_full,"$1,001 - $15,000",Lois Frankel,1616126400,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-04-08,PPG,PPG Industries Inc,sale_partial,"$1,001 - $15,000",Lois Frankel,1617854400,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-03-17,PGR,Progressive Corporation,purchase,"$1,001 - $15,000",Lois Frankel,1615953600,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-04-23,CARG,CarGurus Inc - Class A,purchase,"$1,001 - $15,000",Lois Frankel,1619150400,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-05-05,MDT,Medtronic plc Ordinary Shares,sale_partial,"$1,001 - $15,000",Lois Frankel,1620187200,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-04-21,MS,Morgan Stanley,purchase,"$1,001 - $15,000",Lois Frankel,1618977600,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2021-05-05,TMO,Thermo Fisher Scientific Inc,purchase,"$1,001 - $15,000",Lois Frankel,1620187200,Lois Frankel,Lois Frankel,Florida,Democratic,0,8,8,Lois Frankel,Lois Frankel,$1534882,$136613,8.90%,Raised over $100k,D
2020-12-11,MO,Altria Group Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1607662800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-02,BRKS,Brooks Automation Inc,purchase,"$1,001 - $15,000",Josh Gottheimer,1606885200,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-21,CSTL,Castle Biosciences Inc,purchase,"$1,001 - $15,000",Josh Gottheimer,1608526800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-11,CHL,China Mobile Limited,sale_full,"$1,001 - $15,000",Josh Gottheimer,1607662800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-02,CCMP,CMC Materials Inc,sale_full,"$1,001 - $15,000",Josh Gottheimer,1606885200,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-16,CTSH,Cognizant Tech Solutions,purchase,"$1,001 - $15,000",Josh Gottheimer,1608094800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-03,DASTY,Dassult Systems ADR,purchase,"$1,001 - $15,000",Josh Gottheimer,1606971600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-16,DE,Deere & Company,purchase,"$1,001 - $15,000",Josh Gottheimer,1608094800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-24,DXCM,DexCom Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1608786000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-11,FXM,Fomento Economico Mexicano,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1607662800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-09,HD,Home Depot,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1607490000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-21,ICUI,ICU Medical Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1608526800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-03,IFNNY,Infineon Technologies,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1606971600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-08,MEDP,Medpace Holdings,purchase,"$1,001 - $15,000",Josh Gottheimer,1607403600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-16,MS,Morgan Stanley,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1608094800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-21,PHR,Phreesia Inc,purchase,"$1,001 - $15,000",Josh Gottheimer,1608526800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-11,REGN,Regeneron Pharma,sale_full,"$1,001 - $15,000",Josh Gottheimer,1607662800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-11,CRM,Salesforce.com Inc,sale_full,"$1,001 - $15,000",Josh Gottheimer,1607662800,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-02,SITE,SiteOne Landscape Supply Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1606885200,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-15,UPS,United Parcel Service,purchase,"$1,001 - $15,000",Josh Gottheimer,1608008400,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-08,VCYT,Veracyte Inc,sale_partial,"$1,001 - $15,000",Josh Gottheimer,1607403600,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2020-12-14,VTRS,Viatris Inc,sale_full,"$1,001 - $15,000",Josh Gottheimer,1607922000,Josh Gottheimer,Josh Gottheimer,New Jersey,Democratic,0,4,4,Josh Gottheimer,Josh Gottheimer,$7694027,$184327,2.40%,Raised over $100k,D
2021-02-08,GOOGL,Alphabet Inc - Class A,sale_full,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,CLNE,Clean Energy Fuels Corp,purchase,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,CLNE,Clean Energy Fuels Corp,purchase,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,CCEP,Coca-Cola European Partners plc Ord Shares,sale_full,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,CCEP,Coca-Cola European Partners plc Ord Shares,sale_full,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,HD,Home Depot Inc,sale_full,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,HD,Home Depot Inc,sale_full,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,SPG,Simon Property Group Inc,purchase,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,SPG,Simon Property Group Inc,purchase,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,STT,State Street Corporation,sale_full,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,TSM,Taiwan Semiconductor Manuf Company,sale_full,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2021-02-08,TSM,Taiwan Semiconductor Manuf Company,sale_full,"$1,001 - $15,000",Katherine M. Clark,1612760400,"Katherine Clark, M.","Katherine Clark, M.",Massachusetts,Democratic,0,8,8,Katherine Clark,Katherine Clark,$1788706,$89458,5.00%,Raised over $100k,D
2020-07-23,ACI,"Albertsons Companies, Inc. Class A",purchase,"$1,001 - $15,000",Susie Lee,1595476800,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-08,CCL,Carnival Corporation,sale_full,"$1,001 - $15,000",Susie Lee,1594180800,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-29,CBRE,CBRE Group Inc Common Stock Class A,sale_full,"$1,001 - $15,000",Susie Lee,1595995200,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-13,CCXX,"Churchill Capital Corp III Class A Common Stock, par Value $0.0001 per Share",purchase,"$1,001 - $15,000",Susie Lee,1594612800,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-16,DELL,Dell Technologies Inc. Class C,sale_partial,"$1,001 - $15,000",Susie Lee,1594872000,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-08,GGT,"Gabelli Multi-Media Trust, Inc.",sale_full,"$15,001 - $50,000",Susie Lee,1594180800,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-08,MAR,Marriott International - Class A,sale_full,"$15,001 - $50,000",Susie Lee,1594180800,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-15,NMIH,NMI Holdings Inc,sale_full,"$1,001 - $15,000",Susie Lee,1594785600,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-29,NLOK,NortonLifeLock Inc.,purchase,"$1,001 - $15,000",Susie Lee,1595995200,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-23,RSG,"Republic Services, Inc.",purchase,"$1,001 - $15,000",Susie Lee,1595476800,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-29,SABR,Sabre Corporation,sale_full,"$1,001 - $15,000",Susie Lee,1595995200,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-15,SABR,Sabre Corporation,sale_partial,"$1,001 - $15,000",Susie Lee,1594785600,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-29,TOL,"Toll Brothers, Inc.",purchase,"$1,001 - $15,000",Susie Lee,1595995200,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-07-23,TOL,"Toll Brothers, Inc.",purchase,"$1,001 - $15,000",Susie Lee,1595476800,Susie Lee,Susie Lee,Nevada,Democratic,0,2,2,Susie Lee,Susie Lee,$4748019,$284775,6.00%,Raised over $100k,D
2020-08-28,ABT,Abbott Laboratories,sale_partial,"$1,001 - $15,000",David B. McKinley,1598587200,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-25,ATVI,"Activision Blizzard, Inc",purchase,"$15,001 - $50,000",David B. McKinley,1598328000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-20,ATVI,"Activision Blizzard, Inc",purchase,"$1,001 - $15,000",David B. McKinley,1597896000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-20,ANTM,"Anthem, Inc.",sale_full,"$1,001 - $15,000",David B. McKinley,1597896000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-28,AAPL,Apple Inc.,sale_partial,"$15,001 - $50,000",David B. McKinley,1598587200,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-25,BDX,"Becton, Dickinson and Company",sale_full,"$15,001 - $50,000",David B. McKinley,1598328000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-20,BDX,"Becton, Dickinson and Company",sale_full,"$1,001 - $15,000",David B. McKinley,1597896000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-20,ECL,Ecolab Inc.,sale_full,"$1,001 - $15,000",David B. McKinley,1597896000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-25,ECL,Ecolab Inc.,sale_partial,"$15,001 - $50,000",David B. McKinley,1598328000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-28,EL,"Estee Lauder Companies, Inc.",sale_partial,"$1,001 - $15,000",David B. McKinley,1598587200,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-28,HD,"Home Depot, Inc.",sale_partial,"$1,001 - $15,000",David B. McKinley,1598587200,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-28,INTU,Intuit Inc.,sale_partial,"$1,001 - $15,000",David B. McKinley,1598587200,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-28,MA,Mastercard Incorporated,sale_partial,"$1,001 - $15,000",David B. McKinley,1598587200,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-28,MSFT,Microsoft Corporation,sale_partial,"$1,001 - $15,000",David B. McKinley,1598587200,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-25,QCOM,QUALCOMM Incorporated,purchase,"$15,001 - $50,000",David B. McKinley,1598328000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-25,RTX,Raytheon Technologies Corporation,sale_partial,"$15,001 - $50,000",David B. McKinley,1598328000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
2020-08-20,RPM,RPM International Inc.,purchase,"$1,001 - $15,000",David B. McKinley,1597896000,"David McKinley, B.","David McKinley, B.",West Virginia,Republican,0,10,10,David McKinley,David McKinley,$1092609,$14287,1.31%,Raised over $100k,R
